Commodity,Date,Unit,Average Price
Sorghum (food aid),2021-02-15,3.5 KG,982.6383333333333
Sorghum (food aid),2021-03-15,3.5 KG,904.6233333333334
Sorghum (food aid),2021-04-15,3.5 KG,1054.86125
Sorghum (food aid),2021-05-15,3.5 KG,872.2211111111111
Sorghum (food aid),2021-06-15,3.5 KG,835.8033333333333
Sorghum (food aid),2021-07-15,3.5 KG,872.4444444444445
Sorghum (food aid),2021-08-15,3.5 KG,821.4176923076923
Sorghum (food aid),2021-09-15,3.5 KG,730.8941666666666
Sorghum (food aid),2021-10-15,3.5 KG,638.75
Sorghum (food aid),2021-11-15,3.5 KG,642.8727272727273
Sorghum (food aid),2021-12-15,3.5 KG,651.20125
Sorghum (food aid),2022-01-15,3.5 KG,715.8681818181818
Sorghum (food aid),2022-02-15,3.5 KG,731.9409090909091
Sorghum (food aid),2022-03-15,3.5 KG,806.25
Sorghum (food aid),2022-04-15,3.5 KG,837.1119999999999
Sorghum (food aid),2022-05-15,3.5 KG,897.917
Sorghum (food aid),2022-06-15,3.5 KG,974.519
Sorghum (food aid),2022-07-15,3.5 KG,1541.38125
Sorghum (food aid),2022-08-15,3.5 KG,1847.0425
Sorghum (food aid),2022-09-15,3.5 KG,2103.5
Sorghum (food aid),2022-10-15,3.5 KG,2897.221666666667
Sorghum (food aid),2022-11-15,3.5 KG,1990.105
Sorghum (food aid),2022-12-15,3.5 KG,1723.2977777777778
Sorghum (food aid),2023-01-15,3.5 KG,2015.0
Sorghum (local),2018-04-15,3.5 KG,254.375
Sorghum (local),2018-06-15,3.5 KG,433.875
Sorghum (local),2018-07-15,3.5 KG,435.4375
Sorghum (local),2018-08-15,3.5 KG,410.75
Sorghum (local),2018-09-15,3.5 KG,401.14285714285717
Sorghum (local),2018-10-15,3.5 KG,377.1666666666667
Sorghum (local),2018-12-15,3.5 KG,350.5
Sorghum (local),2019-01-15,3.5 KG,360.1111111111111
Sorghum (local),2019-02-15,3.5 KG,363.22222222222223
Sorghum (local),2019-03-15,3.5 KG,1075.0
Sorghum (local),2019-03-15,50 KG,4340.0
Sorghum (local),2019-04-15,3.5 KG,326.0
Sorghum (local),2019-04-15,50 KG,5123.4
Sorghum (local),2019-05-15,3.5 KG,488.75
Sorghum (local),2019-05-15,50 KG,4848.0
Sorghum (local),2019-06-15,3.5 KG,508.2857142857143
Sorghum (local),2019-06-15,50 KG,5375.0
Sorghum (local),2019-07-15,3.5 KG,603.2857142857143
Sorghum (local),2019-07-15,50 KG,4291.666666666667
Sorghum (local),2019-08-15,3.5 KG,606.5555555555555
Sorghum (local),2019-09-15,3.5 KG,533.5
Sorghum (local),2019-09-15,50 KG,4500.0
Sorghum (local),2019-10-15,3.5 KG,453.1
Sorghum (local),2020-01-15,3.5 KG,509.3
Sorghum (local),2020-02-15,3.5 KG,510.875
Sorghum (local),2020-02-15,50 KG,4069.0
Sorghum (local),2020-03-15,3.5 KG,436.25
Sorghum (local),2023-08-15,50 KG,39000.0
"Sorghum (red, local)",2020-03-15,3.5 KG,519.7142857142857
"Sorghum (red, local)",2020-03-15,50 KG,6009.9
"Sorghum (red, local)",2020-04-15,3.5 KG,525.5314285714286
"Sorghum (red, local)",2020-04-15,50 KG,6296.517
"Sorghum (red, local)",2020-05-15,3.5 KG,606.7325
"Sorghum (red, local)",2020-05-15,50 KG,7872.822
"Sorghum (red, local)",2020-06-15,3.5 KG,654.5833333333334
"Sorghum (red, local)",2020-06-15,50 KG,8106.25
"Sorghum (red, local)",2020-07-15,3.5 KG,760.1218181818182
"Sorghum (red, local)",2020-07-15,50 KG,10099.089
"Sorghum (red, local)",2020-08-15,3.5 KG,805.6349999999999
"Sorghum (red, local)",2020-08-15,50 KG,10445.18
"Sorghum (red, local)",2020-09-15,3.5 KG,937.5044444444445
"Sorghum (red, local)",2020-09-15,50 KG,11713.96111111111
"Sorghum (red, local)",2020-10-15,3.5 KG,746.9877777777779
"Sorghum (red, local)",2020-10-15,50 KG,9929.63
"Sorghum (red, local)",2020-11-15,3.5 KG,804.316
"Sorghum (red, local)",2020-11-15,50 KG,10747.201
"Sorghum (red, local)",2020-12-15,3.5 KG,865.5455555555556
"Sorghum (red, local)",2020-12-15,50 KG,10785.95
"Sorghum (red, local)",2021-01-15,3.5 KG,931.4811111111111
"Sorghum (red, local)",2021-01-15,50 KG,11416.666666666666
"Sorghum (red, local)",2021-02-15,3.5 KG,1001.667
"Sorghum (red, local)",2021-02-15,50 KG,11989.352222222222
"Sorghum (red, local)",2021-03-15,3.5 KG,1010.7491666666666
"Sorghum (red, local)",2021-03-15,50 KG,11151.828
"Sorghum (red, local)",2021-04-15,3.5 KG,1075.8546153846155
"Sorghum (red, local)",2021-04-15,50 KG,13447.532222222222
"Sorghum (red, local)",2021-05-15,3.5 KG,1090.12
"Sorghum (red, local)",2021-05-15,50 KG,12714.217
"Sorghum (red, local)",2021-06-15,3.5 KG,1019.1392307692307
"Sorghum (red, local)",2021-06-15,50 KG,12083.904
"Sorghum (red, local)",2021-07-15,3.5 KG,945.5958333333333
"Sorghum (red, local)",2021-07-15,50 KG,11505.13111111111
"Sorghum (red, local)",2021-08-15,3.5 KG,779.2157142857143
"Sorghum (red, local)",2021-08-15,50 KG,9210.646923076923
"Sorghum (red, local)",2021-09-15,3.5 KG,719.2553846153846
"Sorghum (red, local)",2021-09-15,50 KG,8551.551666666666
"Sorghum (red, local)",2021-10-15,3.5 KG,681.1106666666667
"Sorghum (red, local)",2021-10-15,50 KG,8439.583571428571
"Sorghum (red, local)",2021-11-15,3.5 KG,729.996
"Sorghum (red, local)",2021-11-15,50 KG,8784.328461538462
"Sorghum (red, local)",2021-12-15,3.5 KG,707.79
"Sorghum (red, local)",2021-12-15,50 KG,7324.29
"Sorghum (red, local)",2022-01-15,3.5 KG,807.1946666666666
"Sorghum (red, local)",2022-01-15,50 KG,9371.776363636365
"Sorghum (red, local)",2022-02-15,3.5 KG,842.775
"Sorghum (red, local)",2022-02-15,50 KG,9061.17090909091
"Sorghum (red, local)",2022-03-15,3.5 KG,921.2527272727274
"Sorghum (red, local)",2022-03-15,50 KG,10686.4
"Sorghum (red, local)",2022-04-15,3.5 KG,948.75
"Sorghum (red, local)",2022-04-15,50 KG,11351.944166666668
"Sorghum (red, local)",2022-05-15,3.5 KG,1221.8786666666667
"Sorghum (red, local)",2022-05-15,50 KG,13426.567
"Sorghum (red, local)",2022-06-15,3.5 KG,1319.952142857143
"Sorghum (red, local)",2022-06-15,50 KG,15592.244
"Sorghum (red, local)",2022-07-15,3.5 KG,1644.4391666666668
"Sorghum (red, local)",2022-07-15,50 KG,23079.748888888887
"Sorghum (red, local)",2022-08-15,3.5 KG,2087.836363636364
"Sorghum (red, local)",2022-08-15,50 KG,27818.842222222225
"Sorghum (red, local)",2022-09-15,3.5 KG,2095.6254545454544
"Sorghum (red, local)",2022-09-15,50 KG,26174.222222222223
"Sorghum (red, local)",2022-10-15,3.5 KG,1749.3936363636365
"Sorghum (red, local)",2022-10-15,50 KG,23007.037777777776
"Sorghum (red, local)",2022-11-15,3.5 KG,1671.0090909090907
"Sorghum (red, local)",2022-11-15,50 KG,23638.944
"Sorghum (red, local)",2022-12-15,3.5 KG,1758.1509090909092
"Sorghum (red, local)",2022-12-15,50 KG,22257.16888888889
"Sorghum (red, local)",2023-01-15,3.5 KG,1803.040909090909
"Sorghum (red, local)",2023-01-15,50 KG,23736.275
"Sorghum (red, local)",2023-02-15,3.5 KG,2003.3582352941175
"Sorghum (red, local)",2023-02-15,50 KG,23393.75
"Sorghum (red, local)",2023-03-15,3.5 KG,2089.9444444444443
"Sorghum (red, local)",2023-03-15,50 KG,27750.0
"Sorghum (red, local)",2023-04-15,3.5 KG,2284.5125
"Sorghum (red, local)",2023-04-15,50 KG,32509.375
"Sorghum (red, local)",2023-05-15,3.5 KG,2838.5973684210526
"Sorghum (red, local)",2023-05-15,50 KG,34916.666000000005
"Sorghum (red, local)",2023-06-15,3.5 KG,2770.668947368421
"Sorghum (red, local)",2023-07-15,3.5 KG,2821.795384615384
"Sorghum (red, local)",2023-08-15,3.5 KG,2855.695294117647
"Sorghum (red, local)",2023-08-15,50 KG,34644.15571428571
"Sorghum (red, local)",2023-09-15,3.5 KG,3093.1175
"Sorghum (red, local)",2023-09-15,50 KG,33645.435
"Sorghum (red, local)",2023-10-15,3.5 KG,2904.1066666666666
"Sorghum (red, local)",2023-10-15,50 KG,33401.876000000004
"Sorghum (red, local)",2023-11-15,3.5 KG,2820.2025
"Sorghum (red, local)",2023-11-15,50 KG,32829.73857142857
"Sorghum (red, local)",2023-12-15,3.5 KG,2861.755625
"Sorghum (red, local)",2023-12-15,50 KG,38971.875
"Sorghum (red, local)",2024-01-15,3.5 KG,2556.146
"Sorghum (red, local)",2024-01-15,50 KG,31768.925
"Sorghum (red, local)",2024-02-15,3.5 KG,2663.2566666666667
"Sorghum (red, local)",2024-02-15,50 KG,31917.765714285717
"Sorghum (white, imported)",2006-01-15,3.5 KG,3.85
"Sorghum (white, imported)",2006-02-15,3.5 KG,3.65
"Sorghum (white, imported)",2006-03-15,3.5 KG,3.725
"Sorghum (white, imported)",2006-04-15,3.5 KG,3.625
"Sorghum (white, imported)",2006-05-15,3.5 KG,3.54
"Sorghum (white, imported)",2006-06-15,3.5 KG,3.75
"Sorghum (white, imported)",2006-07-15,3.5 KG,3.51
"Sorghum (white, imported)",2006-08-15,3.5 KG,3.56
"Sorghum (white, imported)",2006-09-15,3.5 KG,3.62
"Sorghum (white, imported)",2006-10-15,3.5 KG,3.46
"Sorghum (white, imported)",2006-11-15,3.5 KG,3.475
"Sorghum (white, imported)",2006-12-15,3.5 KG,4.09
"Sorghum (white, imported)",2007-01-15,3.5 KG,3.5066666666666664
"Sorghum (white, imported)",2007-02-15,3.5 KG,3.283333333333333
"Sorghum (white, imported)",2007-03-15,3.5 KG,3.1666666666666665
"Sorghum (white, imported)",2007-04-15,3.5 KG,3.25
"Sorghum (white, imported)",2007-06-15,3.5 KG,3.285
"Sorghum (white, imported)",2007-07-15,3.5 KG,3.1166666666666667
"Sorghum (white, imported)",2007-08-15,3.5 KG,3.11
"Sorghum (white, imported)",2007-09-15,3.5 KG,3.0324999999999998
"Sorghum (white, imported)",2007-10-15,3.5 KG,2.955
"Sorghum (white, imported)",2007-11-15,3.5 KG,2.8125
"Sorghum (white, imported)",2007-12-15,3.5 KG,3.1675
"Sorghum (white, imported)",2008-01-15,3.5 KG,3.2575000000000003
"Sorghum (white, imported)",2008-02-15,3.5 KG,3.4325
"Sorghum (white, imported)",2008-03-15,3.5 KG,3.7800000000000002
"Sorghum (white, imported)",2008-04-15,3.5 KG,3.7075
"Sorghum (white, imported)",2008-05-15,3.5 KG,3.8939999999999997
"Sorghum (white, imported)",2008-06-15,3.5 KG,3.974
"Sorghum (white, imported)",2008-07-15,3.5 KG,4.075
"Sorghum (white, imported)",2008-08-15,3.5 KG,4.13
"Sorghum (white, imported)",2008-09-15,3.5 KG,4.142
"Sorghum (white, imported)",2008-10-15,3.5 KG,3.8939999999999997
"Sorghum (white, imported)",2008-11-15,3.5 KG,3.9299999999999997
"Sorghum (white, imported)",2008-12-15,3.5 KG,3.6
"Sorghum (white, imported)",2009-01-15,3.5 KG,3.8340000000000005
"Sorghum (white, imported)",2009-02-15,3.5 KG,3.88
"Sorghum (white, imported)",2009-03-15,3.5 KG,4.154
"Sorghum (white, imported)",2009-04-15,3.5 KG,4.9719999999999995
"Sorghum (white, imported)",2009-05-15,3.5 KG,5.970000000000001
"Sorghum (white, imported)",2009-06-15,3.5 KG,5.896
"Sorghum (white, imported)",2009-07-15,3.5 KG,6.469999999999999
"Sorghum (white, imported)",2009-08-15,3.5 KG,6.386
"Sorghum (white, imported)",2009-09-15,3.5 KG,6.1240000000000006
"Sorghum (white, imported)",2009-10-15,3.5 KG,6.461666666666667
"Sorghum (white, imported)",2009-11-15,3.5 KG,6.498333333333334
"Sorghum (white, imported)",2009-12-15,3.5 KG,7.039999999999999
"Sorghum (white, imported)",2010-01-15,3.5 KG,6.575
"Sorghum (white, imported)",2010-02-15,3.5 KG,6.605
"Sorghum (white, imported)",2010-03-15,3.5 KG,6.741666666666667
"Sorghum (white, imported)",2010-04-15,3.5 KG,7.621666666666667
"Sorghum (white, imported)",2010-05-15,3.5 KG,6.8
"Sorghum (white, imported)",2010-06-15,3.5 KG,8.305
"Sorghum (white, imported)",2010-07-15,3.5 KG,8.4
"Sorghum (white, imported)",2010-08-15,3.5 KG,6.6
"Sorghum (white, imported)",2010-09-15,3.5 KG,8.375714285714285
"Sorghum (white, imported)",2010-10-15,3.5 KG,8.021666666666667
"Sorghum (white, imported)",2010-11-15,3.5 KG,9.16
"Sorghum (white, imported)",2010-12-15,3.5 KG,9.608333333333333
"Sorghum (white, imported)",2011-01-15,3.5 KG,9.702857142857143
"Sorghum (white, imported)",2011-02-15,3.5 KG,8.618571428571428
"Sorghum (white, imported)",2011-03-15,3.5 KG,8.607142857142858
"Sorghum (white, imported)",2011-04-15,3.5 KG,9.695714285714287
"Sorghum (white, imported)",2011-05-15,3.5 KG,9.21875
"Sorghum (white, imported)",2011-06-15,3.5 KG,11.385
"Sorghum (white, imported)",2011-07-15,3.5 KG,12.375
"Sorghum (white, imported)",2011-08-15,3.5 KG,14.34375
"Sorghum (white, imported)",2011-09-15,3.5 KG,16.84375
"Sorghum (white, imported)",2011-10-15,3.5 KG,14.195714285714287
"Sorghum (white, imported)",2011-11-15,3.5 KG,13.842857142857143
"Sorghum (white, imported)",2011-12-15,3.5 KG,14.221666666666666
"Sorghum (white, imported)",2012-01-15,3.5 KG,15.475
"Sorghum (white, imported)",2012-02-15,3.5 KG,15.196666666666667
"Sorghum (white, imported)",2012-03-15,3.5 KG,15.636666666666665
"Sorghum (white, imported)",2012-04-15,3.5 KG,17.071428571428573
"Sorghum (white, imported)",2012-05-15,3.5 KG,22.92142857142857
"Sorghum (white, imported)",2012-06-15,3.5 KG,16.25
"Sorghum (white, imported)",2012-07-15,3.5 KG,12.375
"Sorghum (white, imported)",2012-08-15,3.5 KG,14.35
"Sorghum (white, imported)",2012-09-15,3.5 KG,16.8375
"Sorghum (white, imported)",2012-10-15,3.5 KG,18.45375
"Sorghum (white, imported)",2012-11-15,3.5 KG,17.125
"Sorghum (white, imported)",2012-12-15,3.5 KG,17.035714285714285
"Sorghum (white, imported)",2013-01-15,3.5 KG,15.625
"Sorghum (white, imported)",2013-02-15,3.5 KG,17.6875
"Sorghum (white, imported)",2013-03-15,3.5 KG,15.1125
"Sorghum (white, imported)",2013-04-15,3.5 KG,16.45714285714286
"Sorghum (white, imported)",2013-05-15,3.5 KG,17.314285714285713
"Sorghum (white, imported)",2013-06-15,3.5 KG,18.0875
"Sorghum (white, imported)",2013-07-15,3.5 KG,17.425
"Sorghum (white, imported)",2013-08-15,3.5 KG,17.46875
"Sorghum (white, imported)",2013-09-15,3.5 KG,17.0625
"Sorghum (white, imported)",2013-10-15,3.5 KG,15.5
"Sorghum (white, imported)",2013-11-15,3.5 KG,15.848749999999999
"Sorghum (white, imported)",2013-12-15,3.5 KG,15.215
"Sorghum (white, imported)",2014-01-15,3.5 KG,17.333333333333332
"Sorghum (white, imported)",2014-02-15,3.5 KG,15.333333333333334
"Sorghum (white, imported)",2014-03-15,3.5 KG,14.0
"Sorghum (white, imported)",2014-04-15,3.5 KG,12.666666666666666
"Sorghum (white, imported)",2014-05-15,3.5 KG,12.666666666666666
"Sorghum (white, imported)",2014-06-15,3.5 KG,12.666666666666666
"Sorghum (white, imported)",2014-07-15,3.5 KG,13.0
"Sorghum (white, imported)",2014-08-15,3.5 KG,15.875
"Sorghum (white, imported)",2014-09-15,3.5 KG,15.41875
"Sorghum (white, imported)",2014-10-15,3.5 KG,16.8275
"Sorghum (white, imported)",2014-11-15,3.5 KG,18.341666666666665
"Sorghum (white, imported)",2014-12-15,3.5 KG,16.9875
"Sorghum (white, imported)",2015-01-15,3.5 KG,17.5
"Sorghum (white, imported)",2015-02-15,3.5 KG,16.2625
"Sorghum (white, imported)",2015-03-15,3.5 KG,17.285714285714285
"Sorghum (white, imported)",2015-04-15,3.5 KG,22.38888888888889
"Sorghum (white, imported)",2015-05-15,3.5 KG,28.555
"Sorghum (white, imported)",2015-06-15,3.5 KG,28.994444444444444
"Sorghum (white, imported)",2015-07-15,3.5 KG,30.9
"Sorghum (white, imported)",2015-08-15,3.5 KG,31.895
"Sorghum (white, imported)",2015-09-15,3.5 KG,28.865
"Sorghum (white, imported)",2015-10-15,3.5 KG,31.644444444444446
"Sorghum (white, imported)",2015-11-15,3.5 KG,32.57333333333334
"Sorghum (white, imported)",2015-12-15,3.5 KG,36.361111111111114
"Sorghum (white, imported)",2016-01-15,3.5 KG,42.154545454545456
"Sorghum (white, imported)",2016-02-15,3.5 KG,41.79
"Sorghum (white, imported)",2016-03-15,3.5 KG,66.91875
"Sorghum (white, imported)",2016-04-15,3.5 KG,69.755
"Sorghum (white, imported)",2016-05-15,3.5 KG,73.025
"Sorghum (white, imported)",2016-06-15,3.5 KG,68.79299999999999
"Sorghum (white, imported)",2016-07-15,3.5 KG,102.125
"Sorghum (white, imported)",2016-08-15,3.5 KG,146.1625
"Sorghum (white, imported)",2016-09-15,3.5 KG,134.19444444444446
"Sorghum (white, imported)",2016-10-15,3.5 KG,155.21
"Sorghum (white, imported)",2016-11-15,3.5 KG,161.40625
"Sorghum (white, imported)",2016-12-15,3.5 KG,199.9
"Sorghum (white, imported)",2017-01-15,3.5 KG,165.75625
"Sorghum (white, imported)",2017-02-15,3.5 KG,186.1875
"Sorghum (white, imported)",2017-03-15,3.5 KG,228.875
"Sorghum (white, imported)",2017-04-15,3.5 KG,270.46666666666664
"Sorghum (white, imported)",2017-05-15,3.5 KG,267.14285714285717
"Sorghum (white, imported)",2017-06-15,3.5 KG,304.6363636363636
"Sorghum (white, imported)",2017-07-15,3.5 KG,312.3
"Sorghum (white, imported)",2017-08-15,3.5 KG,310.875
"Sorghum (white, imported)",2017-09-15,3.5 KG,346.0
"Sorghum (white, imported)",2017-10-15,3.5 KG,271.77777777777777
"Sorghum (white, imported)",2017-11-15,3.5 KG,255.33333333333334
"Sorghum (white, imported)",2017-12-15,3.5 KG,233.11111111111111
"Sorghum (white, imported)",2018-01-15,3.5 KG,251.11111111111111
"Sorghum (white, imported)",2018-03-15,3.5 KG,318.6363636363636
"Sorghum (white, imported)",2018-04-15,3.5 KG,368.25
"Sorghum (white, imported)",2018-05-15,3.5 KG,442.0
"Sorghum (white, imported)",2018-06-15,3.5 KG,458.3333333333333
"Sorghum (white, imported)",2018-07-15,3.5 KG,490.42857142857144
"Sorghum (white, imported)",2018-08-15,3.5 KG,448.0
"Sorghum (white, imported)",2018-09-15,3.5 KG,461.25
"Sorghum (white, imported)",2018-10-15,3.5 KG,363.0833333333333
"Sorghum (white, imported)",2018-11-15,3.5 KG,500.0
"Sorghum (white, imported)",2018-12-15,3.5 KG,407.875
"Sorghum (white, imported)",2019-01-15,3.5 KG,362.54545454545456
"Sorghum (white, imported)",2019-02-15,3.5 KG,188.0
"Sorghum (white, imported)",2019-02-15,50 KG,5180.444444444444
"Sorghum (white, imported)",2019-03-15,50 KG,5248.0
"Sorghum (white, imported)",2019-04-15,50 KG,5562.4
"Sorghum (white, imported)",2019-05-15,3.5 KG,672.0
"Sorghum (white, imported)",2019-05-15,50 KG,5961.875
"Sorghum (white, imported)",2019-06-15,3.5 KG,775.0
"Sorghum (white, imported)",2019-06-15,50 KG,6789.666666666667
"Sorghum (white, imported)",2019-07-15,3.5 KG,537.5
"Sorghum (white, imported)",2019-07-15,50 KG,7768.833333333333
"Sorghum (white, imported)",2019-08-15,3.5 KG,468.3333333333333
"Sorghum (white, imported)",2019-08-15,50 KG,8233.333333333334
"Sorghum (white, imported)",2019-09-15,3.5 KG,676.375
"Sorghum (white, imported)",2019-09-15,50 KG,7962.6
"Sorghum (white, imported)",2019-10-15,3.5 KG,490.75
"Sorghum (white, imported)",2019-10-15,50 KG,6510.0
"Sorghum (white, imported)",2019-11-15,3.5 KG,466.3333333333333
"Sorghum (white, imported)",2019-12-15,3.5 KG,557.0
"Sorghum (white, imported)",2020-01-15,3.5 KG,459.96000000000004
"Sorghum (white, imported)",2020-01-15,50 KG,6190.428571428572
"Sorghum (white, imported)",2020-02-15,3.5 KG,342.5
"Sorghum (white, imported)",2020-02-15,50 KG,6362.5
"Sorghum (white, imported)",2020-03-15,3.5 KG,494.75
"Sorghum (white, imported)",2020-03-15,50 KG,6367.541666666667
"Sorghum (white, imported)",2020-04-15,3.5 KG,554.641875
"Sorghum (white, imported)",2020-04-15,50 KG,7139.204999999999
"Sorghum (white, imported)",2020-05-15,3.5 KG,596.9886666666666
"Sorghum (white, imported)",2020-05-15,50 KG,7605.139999999999
"Sorghum (white, imported)",2020-06-15,3.5 KG,673.0
"Sorghum (white, imported)",2020-06-15,50 KG,8073.357142857143
"Sorghum (white, imported)",2020-07-15,3.5 KG,789.8676923076923
"Sorghum (white, imported)",2020-07-15,50 KG,10075.421538461538
"Sorghum (white, imported)",2020-08-15,3.5 KG,772.15
"Sorghum (white, imported)",2020-08-15,50 KG,10245.935
"Sorghum (white, imported)",2020-09-15,3.5 KG,856.8199999999999
"Sorghum (white, imported)",2020-09-15,50 KG,11039.307272727274
"Sorghum (white, imported)",2020-10-15,3.5 KG,677.2446153846154
"Sorghum (white, imported)",2020-10-15,50 KG,9700.0
"Sorghum (white, imported)",2020-11-15,3.5 KG,787.836923076923
"Sorghum (white, imported)",2020-11-15,50 KG,9910.112727272726
"Sorghum (white, imported)",2020-12-15,3.5 KG,825.9990909090909
"Sorghum (white, imported)",2020-12-15,50 KG,9654.09888888889
"Sorghum (white, imported)",2021-01-15,3.5 KG,931.1108333333333
"Sorghum (white, imported)",2021-01-15,50 KG,12640.0
"Sorghum (white, imported)",2021-02-15,3.5 KG,1027.4308333333333
"Sorghum (white, imported)",2021-02-15,50 KG,12808.75
"Sorghum (white, imported)",2021-03-15,3.5 KG,1067.0942857142857
"Sorghum (white, imported)",2021-03-15,50 KG,11987.343333333332
"Sorghum (white, imported)",2021-04-15,3.5 KG,1075.4276923076923
"Sorghum (white, imported)",2021-04-15,50 KG,14088.384545454546
"Sorghum (white, imported)",2021-05-15,3.5 KG,1037.8166666666666
"Sorghum (white, imported)",2021-05-15,50 KG,15098.676363636363
"Sorghum (white, imported)",2021-06-15,3.5 KG,1018.8833333333333
"Sorghum (white, imported)",2021-06-15,50 KG,12705.163333333332
"Sorghum (white, imported)",2021-07-15,3.5 KG,966.8593333333333
"Sorghum (white, imported)",2021-07-15,50 KG,11520.752307692308
"Sorghum (white, imported)",2021-08-15,3.5 KG,787.9188235294118
"Sorghum (white, imported)",2021-08-15,50 KG,9979.6875
"Sorghum (white, imported)",2021-09-15,3.5 KG,726.5394117647058
"Sorghum (white, imported)",2021-09-15,50 KG,9829.788666666665
"Sorghum (white, imported)",2021-10-15,3.5 KG,716.145625
"Sorghum (white, imported)",2021-10-15,50 KG,9704.166666666666
"Sorghum (white, imported)",2021-11-15,3.5 KG,737.5794117647059
"Sorghum (white, imported)",2021-11-15,50 KG,9360.213125
"Sorghum (white, imported)",2021-12-15,3.5 KG,731.6733333333333
"Sorghum (white, imported)",2021-12-15,50 KG,8227.101818181818
"Sorghum (white, imported)",2022-01-15,3.5 KG,847.2170588235294
"Sorghum (white, imported)",2022-01-15,50 KG,10090.0075
"Sorghum (white, imported)",2022-02-15,3.5 KG,870.8482352941177
"Sorghum (white, imported)",2022-02-15,50 KG,10021.7425
"Sorghum (white, imported)",2022-03-15,3.5 KG,873.6507142857143
"Sorghum (white, imported)",2022-03-15,50 KG,10195.692307692309
"Sorghum (white, imported)",2022-04-15,3.5 KG,887.74125
"Sorghum (white, imported)",2022-04-15,50 KG,11471.94
"Sorghum (white, imported)",2022-05-15,3.5 KG,1189.443888888889
"Sorghum (white, imported)",2022-05-15,50 KG,14027.259285714286
"Sorghum (white, imported)",2022-06-15,3.5 KG,1337.324375
"Sorghum (white, imported)",2022-06-15,50 KG,17188.20923076923
"Sorghum (white, imported)",2022-07-15,3.5 KG,1667.49
"Sorghum (white, imported)",2022-07-15,50 KG,22889.993076923074
"Sorghum (white, imported)",2022-08-15,3.5 KG,2066.0384999999997
"Sorghum (white, imported)",2022-08-15,50 KG,28212.89294117647
"Sorghum (white, imported)",2022-09-15,3.5 KG,2202.531
"Sorghum (white, imported)",2022-09-15,50 KG,29044.248235294115
"Sorghum (white, imported)",2022-10-15,3.5 KG,2158.157894736842
"Sorghum (white, imported)",2022-10-15,50 KG,28290.9375
"Sorghum (white, imported)",2022-11-15,3.5 KG,2124.097894736842
"Sorghum (white, imported)",2022-11-15,50 KG,24953.74125
"Sorghum (white, imported)",2022-12-15,3.5 KG,2112.80125
"Sorghum (white, imported)",2022-12-15,50 KG,24563.786428571428
"Sorghum (white, imported)",2023-01-15,3.5 KG,2131.979375
"Sorghum (white, imported)",2023-01-15,50 KG,25890.784615384615
"Sorghum (white, imported)",2023-02-15,3.5 KG,2029.1952631578947
"Sorghum (white, imported)",2023-02-15,50 KG,30609.647142857142
"Sorghum (white, imported)",2023-03-15,3.5 KG,2180.7937500000003
"Sorghum (white, imported)",2023-03-15,50 KG,25416.666666666668
"Sorghum (white, imported)",2023-04-15,3.5 KG,2341.2072727272725
"Sorghum (white, imported)",2023-04-15,50 KG,31723.655
"Sorghum (white, imported)",2023-05-15,3.5 KG,2763.095238095238
"Sorghum (white, imported)",2023-05-15,50 KG,37376.041666666664
"Sorghum (white, imported)",2023-06-15,3.5 KG,2773.0961111111114
"Sorghum (white, imported)",2023-06-15,50 KG,37718.807272727274
"Sorghum (white, imported)",2023-07-15,3.5 KG,2992.0282608695647
"Sorghum (white, imported)",2023-07-15,50 KG,41373.606
"Sorghum (white, imported)",2023-08-15,3.5 KG,3169.3432000000003
"Sorghum (white, imported)",2023-08-15,50 KG,39949.602
"Sorghum (white, imported)",2023-09-15,3.5 KG,3240.6966666666667
"Sorghum (white, imported)",2023-09-15,50 KG,41405.18764705882
"Sorghum (white, imported)",2023-10-15,3.5 KG,3059.022272727273
"Sorghum (white, imported)",2023-10-15,50 KG,36361.166666666664
"Sorghum (white, imported)",2023-11-15,3.5 KG,3177.0455
"Sorghum (white, imported)",2023-11-15,50 KG,39962.81615384615
"Sorghum (white, imported)",2023-12-15,3.5 KG,2893.4694444444444
"Sorghum (white, imported)",2023-12-15,50 KG,38938.129
"Sorghum (white, imported)",2024-01-15,3.5 KG,3058.616666666667
"Sorghum (white, imported)",2024-01-15,50 KG,39397.445
"Sorghum (white, imported)",2024-02-15,3.5 KG,3255.943076923077
"Sorghum (white, imported)",2024-02-15,50 KG,34691.485555555555
Sorghum flour,2020-03-15,KG,317.77777777777777
Sorghum flour,2020-04-15,KG,316.14222222222224
Sorghum flour,2020-05-15,KG,337.05625
Sorghum flour,2020-06-15,KG,346.0188888888889
Sorghum flour,2020-07-15,KG,420.2825
Sorghum flour,2020-08-15,KG,454.828
Sorghum flour,2020-09-15,KG,544.73
Sorghum flour,2020-10-15,KG,380.7685714285714
Sorghum flour,2020-11-15,KG,474.9422222222222
Sorghum flour,2020-12-15,KG,495.8333333333333
Sorghum flour,2021-01-15,KG,516.0
Sorghum flour,2021-02-15,KG,497.0
Sorghum flour,2021-03-15,KG,461.29200000000003
Sorghum flour,2021-04-15,KG,420.74
Sorghum flour,2021-05-15,KG,542.701111111111
Sorghum flour,2021-06-15,KG,512.985
Sorghum flour,2021-07-15,KG,523.6
Sorghum flour,2021-08-15,KG,636.3636363636364
Sorghum flour,2021-09-15,KG,494.474
Sorghum flour,2021-10-15,KG,484.09090909090907
